TITLE,LOGEION LEMMA,SEARCH LEMMA,DISPLAY LEMMA,SHORTDEF,LONGDEF,LOGEIONDEF,DECL,IDIOM,REG ADJ/ADV,PROPER,PART-OF-SPEECH,LOGEION LINK
ΣΚΟΛΟΠΗΙΣ,σκολοπηΐς,,σκολοπηΐς,of one impaled,of one impaled,of one impaled,,,,,,http://logeion.uchicago.edu/index.html#σκολοπηΐς
ΣΚΟΛΟΠΙΖΩ,σκολοπίζω,,σκολοπίζω,to impale,to impale,to impale,,,,,,http://logeion.uchicago.edu/index.html#σκολοπίζω
ΣΚΟΛΟΠΙΣΜΟΣ,σκολοπισμός,,σκολοπισμός,impaling,impaling,impaling,,,,,,http://logeion.uchicago.edu/index.html#σκολοπισμός
ΣΚΟΛΟΠΟΕΙΔΗΣ,σκολοποειδής,,σκολοποειδής,pointed like a pale,pointed like a pale,pointed like a pale,,,,,,http://logeion.uchicago.edu/index.html#σκολοποειδής
ΣΚΟΛΟΠΟΜΑΧΑΙΡΙΟΝ,σκολοπομαχαίριον,,σκολοπομαχαίριον,a pointed surgical knife,a pointed surgical knife,a pointed surgical knife,,,,,,http://logeion.uchicago.edu/index.html#σκολοπομαχαίριον
ΣΚΟΛΟΨ,σκόλοψ,,σκόλοψ,anything pointed,anything pointed,anything pointed,,,,,,http://logeion.uchicago.edu/index.html#σκόλοψ
ΣΚΟΛΥΘΡΟΝ,σκόλυθρον,,σκόλυθρον,stool,stool,stool,,,,,,http://logeion.uchicago.edu/index.html#σκόλυθρον
ΣΚΟΛΥΘΡΟΣ,σκόλυθρος,,σκόλυθρος,"low, mean, shabby","low, mean, shabby","low, mean, shabby",,,,,,http://logeion.uchicago.edu/index.html#σκόλυθρος
ΣΚΟΛΥΜΟΣ,σκόλυμος,,σκόλυμος,"thistle, an artichoke","thistle, an artichoke","thistle, an artichoke",,,,,,http://logeion.uchicago.edu/index.html#σκόλυμος
ΣΚΟΛΥΜΩΔΗΣ,σκολυμώδης,,σκολυμώδης,like a σκόλυμος,like a σκόλυμος,like a σκόλυμος,,,,,,http://logeion.uchicago.edu/index.html#σκολυμώδης
ΣΚΟΜΒΡΟΣ,σκόμβρος,,σκόμβρος,tunny,tunny,tunny,,,,,,http://logeion.uchicago.edu/index.html#σκόμβρος
ΣΚΟΜΙΟΝ,σκόμιον,,σκόμιον,"projecting coping, eaves","projecting coping, eaves","projecting coping, eaves",,,,,,http://logeion.uchicago.edu/index.html#σκόμιον
ΣΚΟΝΔΑΜΝΑ,σκονδάμνα,,σκονδάμνα,"murmur, mutter","murmur, mutter","murmur, mutter",,,,,,http://logeion.uchicago.edu/index.html#σκονδάμνα
ΣΚΟΠΑΡΧΗΣ,σκοπάρχης,,σκοπάρχης,"the chief scout, the leader of a reconnoitring party","the chief scout, the leader of a reconnoitring party","the chief scout, the leader of a reconnoitring party",,,,,,http://logeion.uchicago.edu/index.html#σκοπάρχης
ΣΚΟΠΕΙΑ,σκοπεῖα,,σκοπεῖα,instruments of observation,instruments of observation,instruments of observation,,,,,,http://logeion.uchicago.edu/index.html#σκοπεῖα
ΣΚΟΠΕΛΙΖΩ,σκοπελίζω,,σκοπελίζω,plant boundary-stones,plant boundary-stones,plant boundary-stones,,,,,,http://logeion.uchicago.edu/index.html#σκοπελίζω
ΣΚΟΠΕΛΟΔΡΟΜΟΣ,σκοπελοδρόμος,,σκοπελοδρόμος,running over rocks,running over rocks,running over rocks,,,,,,http://logeion.uchicago.edu/index.html#σκοπελοδρόμος
ΣΚΟΠΕΛΟΕΙΔΗΣ,σκοπελοειδής,,σκοπελοειδής,rocky,rocky,rocky,,,,,,http://logeion.uchicago.edu/index.html#σκοπελοειδής
ΣΚΟΠΕΛΟΝ,σκόπελον,,σκόπελον,mound,mound,mound,,,,,,http://logeion.uchicago.edu/index.html#σκόπελον
ΣΚΟΠΕΥΣΙΣ,σκόπευσις,,σκόπευσις,look-out,look-out,look-out,,,,,,http://logeion.uchicago.edu/index.html#σκόπευσις
ΣΚΟΠΕΩ,σκοπέω,σκοπεω,σκοπέω σκέψομαι ἐσεψάμην ––– ἔσκεμμαι ἐσεψαμήθην,"behold, contemplate, look to",to look at,to look at,0,,,0,Verb,http://logeion.uchicago.edu/index.html#σκοπέω
ΣΚΟΠΗ,σκοπή,,σκοπή,"lookout-place, watchtower; lookout, watch","lookout-place, watchtower; lookout, watch","lookout-place, watchtower; lookout, watch",,,,,,http://logeion.uchicago.edu/index.html#σκοπή
ΣΚΟΠΗΤΕΟΝ,σκοπητέον,,σκοπητέον,one must examine,one must examine,one must examine,,,,,,http://logeion.uchicago.edu/index.html#σκοπητέον
ΣΚΟΠΙΑ,σκοπιά,,σκοπιά,"a lookout-place, a mountain-peak","a lookout-place, a mountain-peak","a lookout-place, a mountain-peak",,,,,,http://logeion.uchicago.edu/index.html#σκοπιά
ΣΚΟΠΙΑΖΩ,σκοπιάζω,,σκοπιάζω,"to look about one, spy from a high place","to look about one, spy from a high place","to look about one, spy from a high place",,,,,,http://logeion.uchicago.edu/index.html#σκοπιάζω
ΣΚΟΠΙΗ,σκοπιή,,σκοπιή,look-out place,look-out place,look-out place,,,,,,http://logeion.uchicago.edu/index.html#σκοπιή
ΣΚΟΠΙΗΤΗΣ,σκοπιήτης,,σκοπιήτης,a highlander,a highlander,a highlander,,,,,,http://logeion.uchicago.edu/index.html#σκοπιήτης
ΣΚΟΠΙΜΟΣ,σκόπιμος,,σκόπιμος,suitable to a purpose,suitable to a purpose,suitable to a purpose,,,,,,http://logeion.uchicago.edu/index.html#σκόπιμος
ΣΚΟΠΙΩΡΕΟΜΑΙ,σκοπιωρέομαι,,σκοπιωρέομαι,"to look out for, watch","to look out for, watch","to look out for, watch",,,,,,http://logeion.uchicago.edu/index.html#σκοπιωρέομαι
ΣΚΟΠΙΩΡΟΣ,σκοπιωρός,,σκοπιωρός,cura,cura,cura,,,,,,http://logeion.uchicago.edu/index.html#σκοπιωρός
ΣΚΟΠΟΣ,σκοπός,,σκοπός –οῦ ὁ,"one that watches, one that looks after","one that watches, one that looks after","one that watches, one that looks after",2,,,0,Noun,http://logeion.uchicago.edu/index.html#σκοπός
ΣΚΟΡΑΔΑΝ,σκοραδᾶν,,σκοραδᾶν,Docum.Ant. dell' Africa Italiana,Docum.Ant. dell' Africa Italiana,Docum.Ant. dell' Africa Italiana,,,,,,http://logeion.uchicago.edu/index.html#σκοραδᾶν
ΣΚΟΡΑΚΙΖΩ,σκορακίζω,,σκορακίζω,to dismiss contemptuously,to dismiss contemptuously,to dismiss contemptuously,,,,,,http://logeion.uchicago.edu/index.html#σκορακίζω
ΣΚΟΡΑΚΙΣΜΟΣ,σκορακισμός,,σκορακισμός,contumely,contumely,contumely,,,,,,http://logeion.uchicago.edu/index.html#σκορακισμός
ΣΚΟΡΑΚΙΣΤΕΟΝ,σκορακιστέον,,σκορακιστέον,one must reject with contempt,one must reject with contempt,one must reject with contempt,,,,,,http://logeion.uchicago.edu/index.html#σκορακιστέον
ΣΚΟΡΔΑΤΟΝ,σκορδᾶτον,,σκορδᾶτον,alliatum,alliatum,alliatum,,,,,,http://logeion.uchicago.edu/index.html#σκορδᾶτον
ΣΚΟΡΔΕΥΤΗΣ,σκορδευτής,,σκορδευτής,worker in the garlic fields,worker in the garlic fields,worker in the garlic fields,,,,,,http://logeion.uchicago.edu/index.html#σκορδευτής
ΣΚΟΡΔΙΖΩ,σκορδίζω,,σκορδίζω,to be like garlic,to be like garlic,to be like garlic,,,,,,http://logeion.uchicago.edu/index.html#σκορδίζω
ΣΚΟΡΔΙΝΑΟΜΑΙ,σκορδινάομαι,,σκορδινάομαι,"to stretch one's limbs, yawn, gape","to stretch one's limbs, yawn, gape","to stretch one's limbs, yawn, gape",,,,,,http://logeion.uchicago.edu/index.html#σκορδινάομαι
ΣΚΟΡΔΙΝΗΜΑ,σκορδίνημα,,σκορδίνημα,stretching,stretching,stretching,,,,,,http://logeion.uchicago.edu/index.html#σκορδίνημα
ΣΚΟΡΔΙΟΝ,σκόρδιον,,σκόρδιον,"garlic germander, Teucrium Scordium","garlic germander, Teucrium Scordium","garlic germander, Teucrium Scordium",,,,,,http://logeion.uchicago.edu/index.html#σκόρδιον
ΣΚΟΡΔΟΕΙΔΗΣ,σκορδοειδής,,σκορδοειδής,like garlic,like garlic,like garlic,,,,,,http://logeion.uchicago.edu/index.html#σκορδοειδής
ΣΚΟΡΔΥΛΗ,σκορδύλη,,σκορδύλη,a young tunny-fish,a young tunny-fish,a young tunny-fish,,,,,,http://logeion.uchicago.edu/index.html#σκορδύλη
ΣΚΟΡΟΔΑΛΜΗ,σκοροδάλμη,,σκοροδάλμη,a sauce of brine and garlic,a sauce of brine and garlic,a sauce of brine and garlic,,,,,,http://logeion.uchicago.edu/index.html#σκοροδάλμη
ΣΚΟΡΟΔΙΖΩ,σκοροδίζω,,σκοροδίζω,to prime,to prime,to prime,,,,,,http://logeion.uchicago.edu/index.html#σκοροδίζω
ΣΚΟΡΟΔΟΜΑΧΟΙ,σκοροδομάχοι,,σκοροδομάχοι,garlic-fighters,garlic-fighters,garlic-fighters,,,,,,http://logeion.uchicago.edu/index.html#σκοροδομάχοι
ΣΚΟΡΟΔΟΜΙΜΗΤΟΣ,σκοροδομίμητος,,σκοροδομίμητος,resembling garlic,resembling garlic,resembling garlic,,,,,,http://logeion.uchicago.edu/index.html#σκοροδομίμητος
ΣΚΟΡΟΔΟΝ,σκόροδον,,σκόροδον,garlic,garlic,garlic,,,,,,http://logeion.uchicago.edu/index.html#σκόροδον
ΣΚΟΡΟΔΟΠΑΝΔΟΚΕΥΤΡΙΑΡΤΟΠΩΛΙΣ,σκοροδοπανδοκευτριαρτόπωλις,,σκοροδοπανδοκευτριαρτόπωλις,garlic-bread-selling hostess,garlic-bread-selling hostess,garlic-bread-selling hostess,,,,,,http://logeion.uchicago.edu/index.html#σκοροδοπανδοκευτριαρτόπωλις
ΣΚΟΡΟΔΟΠΡΑΣΟΝ,σκοροδόπρασον,,σκοροδόπρασον,"garlic-leek, Allium descendens","garlic-leek, Allium descendens","garlic-leek, Allium descendens",,,,,,http://logeion.uchicago.edu/index.html#σκοροδόπρασον
ΣΚΟΡΟΔΟΠΩΛΗΣ,σκοροδοπώλης,,σκοροδοπώλης,garlic-seller,garlic-seller,garlic-seller,,,,,,http://logeion.uchicago.edu/index.html#σκοροδοπώλης
ΣΚΟΡΟΔΟΦΑΓΕΩ,σκοροδοφαγέω,,σκοροδοφαγέω,eat garlic,eat garlic,eat garlic,,,,,,http://logeion.uchicago.edu/index.html#σκοροδοφαγέω
ΣΚΟΡΟΔΟΦΑΓΙΑ,σκοροδοφαγία,,σκοροδοφαγία,eating of garlic,eating of garlic,eating of garlic,,,,,,http://logeion.uchicago.edu/index.html#σκοροδοφαγία
ΣΚΟΡΟΔΟΦΘΑΛΜΟΣ,σκοροδόφθαλμος,,σκοροδόφθαλμος,with eye elongated antero-posteriorly,with eye elongated antero-posteriorly,with eye elongated antero-posteriorly,,,,,,http://logeion.uchicago.edu/index.html#σκοροδόφθαλμος
ΣΚΟΡΟΔΟΦΟΡΟΣ,σκοροδοφόρος,,σκοροδοφόρος,garlic-bearing,garlic-bearing,garlic-bearing,,,,,,http://logeion.uchicago.edu/index.html#σκοροδοφόρος
ΣΚΟΡΠΕΙΟΣ,σκόρπειος,,σκόρπειος,of the scorpion,of the scorpion,of the scorpion,,,,,,http://logeion.uchicago.edu/index.html#σκόρπειος
ΣΚΟΡΠΙΑΙΝΟΜΑΙ,σκορπιαίνομαι,,σκορπιαίνομαι,to be enraged,to be enraged,to be enraged,,,,,,http://logeion.uchicago.edu/index.html#σκορπιαίνομαι
ΣΚΟΡΠΙΑΚΟΣ,σκορπιακός,,σκορπιακός,of or for a scorpion,of or for a scorpion,of or for a scorpion,,,,,,http://logeion.uchicago.edu/index.html#σκορπιακός
ΣΚΟΡΠΙΑΝΟΣ,σκορπιανός,,σκορπιανός,born under,born under,born under,,,,,,http://logeion.uchicago.edu/index.html#σκορπιανός
ΣΚΟΡΠΙΖΩ,σκορπίζω,,σκορπίζω,"to scatter, disperse","to scatter, disperse","to scatter, disperse",,,,,,http://logeion.uchicago.edu/index.html#σκορπίζω
ΣΚΟΡΠΙΟΔΗΚΤΟΣ,σκορπιόδηκτος,,σκορπιόδηκτος,stung by a scorpion,stung by a scorpion,stung by a scorpion,,,,,,http://logeion.uchicago.edu/index.html#σκορπιόδηκτος
ΣΚΟΡΠΙΟΕΙΔΗΣ,σκορπιοειδής,,σκορπιοειδής,scorpion-like,scorpion-like,scorpion-like,,,,,,http://logeion.uchicago.edu/index.html#σκορπιοειδής
ΣΚΟΡΠΙΟΕΙΣ,σκορπιόεις,,σκορπιόεις,of a scorpion,of a scorpion,of a scorpion,,,,,,http://logeion.uchicago.edu/index.html#σκορπιόεις
ΣΚΟΡΠΙΟΘΕΝ,σκορπίοθεν,,σκορπίοθεν,by a scorpion,by a scorpion,by a scorpion,,,,,,http://logeion.uchicago.edu/index.html#σκορπίοθεν
ΣΚΟΡΠΙΟΜΑΧΟΣ,σκορπιομάχος,,σκορπιομάχος,fighting with scorpions,fighting with scorpions,fighting with scorpions,,,,,,http://logeion.uchicago.edu/index.html#σκορπιομάχος
ΣΚΟΡΠΙΟΝ,σκορπίον,,σκορπίον,heliotropium,heliotropium,heliotropium,,,,,,http://logeion.uchicago.edu/index.html#σκορπίον
ΣΚΟΡΠΙΟΣ,σκορπίος,,σκορπίος,a scorpion,a scorpion,a scorpion,,,,,,http://logeion.uchicago.edu/index.html#σκορπίος
ΣΚΟΡΠΙΟΥΡΟΣ,σκορπίουρος,,σκορπίουρος,scorpion-tailed,scorpion-tailed,scorpion-tailed,,,,,,http://logeion.uchicago.edu/index.html#σκορπίουρος
ΣΚΟΡΠΙΟΦΟΡΟΣ,σκορπιοφόρος,,σκορπιοφόρος,producing scorpions,producing scorpions,producing scorpions,,,,,,http://logeion.uchicago.edu/index.html#σκορπιοφόρος
ΣΚΟΡΠΙΣ,σκορπίς,,σκορπίς,Scorpaena porcus,Scorpaena porcus,Scorpaena porcus,,,,,,http://logeion.uchicago.edu/index.html#σκορπίς
ΣΚΟΡΠΙΣΙΣ,σκόρπισις,,σκόρπισις,reduction to powder,reduction to powder,reduction to powder,,,,,,http://logeion.uchicago.edu/index.html#σκόρπισις
ΣΚΟΡΠΙΣΜΟΣ,σκορπισμός,,σκορπισμός,scattering,scattering,scattering,,,,,,http://logeion.uchicago.edu/index.html#σκορπισμός
ΣΚΟΡΠΙΣΤΗΣ,σκορπιστής,,σκορπιστής,"scatterer, spendthrift","scatterer, spendthrift","scatterer, spendthrift",,,,,,http://logeion.uchicago.edu/index.html#σκορπιστής
ΣΚΟΡΠΙΣΤΙΚΟΣ,σκορπιστικός,,σκορπιστικός,dissipative,dissipative,dissipative,,,,,,http://logeion.uchicago.edu/index.html#σκορπιστικός
ΣΚΟΡΠΙΤΙΣ,σκορπῖτις,,σκορπῖτις,scorpion-like,scorpion-like,scorpion-like,,,,,,http://logeion.uchicago.edu/index.html#σκορπῖτις
ΣΚΟΡΠΙΩΔΗΣ,σκορπιώδης,,σκορπιώδης,scorpion-like,scorpion-like,scorpion-like,,,,,,http://logeion.uchicago.edu/index.html#σκορπιώδης
ΣΚΟΤΑΖΩ,σκοτάζω,,σκοτάζω,grow dark,grow dark,grow dark,,,,,,http://logeion.uchicago.edu/index.html#σκοτάζω
ΣΚΟΤΑΙΟΣ,σκοταῖος,,σκοταῖος,in the dark,in the dark,in the dark,,,,,,http://logeion.uchicago.edu/index.html#σκοταῖος
ΣΚΟΤΑΣΜΟΣ,σκοτασμός,,σκοτασμός,a being,a being,a being,,,,,,http://logeion.uchicago.edu/index.html#σκοτασμός
ΣΚΟΤΑΩ,σκοτάω,,σκοτάω,their sight is darkened,their sight is darkened,their sight is darkened,,,,,,http://logeion.uchicago.edu/index.html#σκοτάω
ΣΚΟΤΕΙΝΟΛΟΓΙΑ,σκοτεινολογία,,σκοτεινολογία,obscure utterance,obscure utterance,obscure utterance,,,,,,http://logeion.uchicago.edu/index.html#σκοτεινολογία
ΣΚΟΤΕΙΝΟΣ,σκοτεινός,,σκοτεινός –ή –όν,dark,dark,dark,1,,,0,Adjective,http://logeion.uchicago.edu/index.html#σκοτεινός
ΣΚΟΤΕΙΝΟΤΗΣ,σκοτεινότης,,σκοτεινότης,"darkness, obscurity","darkness, obscurity","darkness, obscurity",,,,,,http://logeion.uchicago.edu/index.html#σκοτεινότης
ΣΚΟΤΙΑ,σκοτία,,σκοτία,"darkness, gloom","darkness, gloom","darkness, gloom",,,,,,http://logeion.uchicago.edu/index.html#σκοτία
ΣΚΟΤΙΖΩ,σκοτίζω,,σκοτίζω,to make dark,to make dark,to make dark,,,,,,http://logeion.uchicago.edu/index.html#σκοτίζω
ΣΚΟΤΙΟΕΡΕΒΟΣ,σκοτιοέρεβος,,σκοτιοέρεβος,inhabitant of dark Erebos,inhabitant of dark Erebos,inhabitant of dark Erebos,,,,,,http://logeion.uchicago.edu/index.html#σκοτιοέρεβος
ΣΚΟΤΙΟΣ,σκότιος,,σκότιος,dark,dark,dark,,,,,,http://logeion.uchicago.edu/index.html#σκότιος
ΣΚΟΤΙΣΜΟΣ,σκοτισμός,,σκοτισμός,darkening,darkening,darkening,,,,,,http://logeion.uchicago.edu/index.html#σκοτισμός
ΣΚΟΤΙΤΑΣ,σκοτίτας,,σκοτίτας,dark,dark,dark,,,,,,http://logeion.uchicago.edu/index.html#σκοτίτας
ΣΚΟΤΟΒΙΝΙΑΩ,σκοτοβινιάω,,σκοτοβινιάω,in tenebris concumbere cum aliqua gestio,in tenebris concumbere cum aliqua gestio,in tenebris concumbere cum aliqua gestio,,,,,,http://logeion.uchicago.edu/index.html#σκοτοβινιάω
ΣΚΟΤΟΔΑΣΥΠΥΚΝΟΘΡΙΞ,σκοτοδασυπυκνόθριξ,,σκοτοδασυπυκνόθριξ,dark with shaggy thick hair,dark with shaggy thick hair,dark with shaggy thick hair,,,,,,http://logeion.uchicago.edu/index.html#σκοτοδασυπυκνόθριξ
ΣΚΟΤΟΔΕΙΠΝΟΣ,σκοτόδειπνος,,σκοτόδειπνος,eating in the dark,eating in the dark,eating in the dark,,,,,,http://logeion.uchicago.edu/index.html#σκοτόδειπνος
ΣΚΟΤΟΔΙΝΙΑ,σκοτοδινία,,σκοτοδινία,"dizziness, vertigo","dizziness, vertigo","dizziness, vertigo",,,,,,http://logeion.uchicago.edu/index.html#σκοτοδινία
ΣΚΟΤΟΔΙΝΙΑΩ,σκοτοδινιάω,,σκοτοδινιάω,to suffer from dizziness,to suffer from dizziness,to suffer from dizziness,,,,,,http://logeion.uchicago.edu/index.html#σκοτοδινιάω
ΣΚΟΤΟΕΙΔΗΣ,σκοτοειδής,,σκοτοειδής,dark-looking,dark-looking,dark-looking,,,,,,http://logeion.uchicago.edu/index.html#σκοτοειδής
ΣΚΟΤΟΕΙΣ,σκοτόεις,,σκοτόεις,dark,dark,dark,,,,,,http://logeion.uchicago.edu/index.html#σκοτόεις
ΣΚΟΤΟΕΡΓΟΣ,σκοτοεργός,,σκοτοεργός,working in the dark,working in the dark,working in the dark,,,,,,http://logeion.uchicago.edu/index.html#σκοτοεργός
ΣΚΟΤΟΙΒΟΡΟΣ,σκοτοιβόρος,,σκοτοιβόρος,devouring in the dark,devouring in the dark,devouring in the dark,,,,,,http://logeion.uchicago.edu/index.html#σκοτοιβόρος
ΣΚΟΤΟΜΑΧΕΩ,σκοτομαχέω,,σκοτομαχέω,fight in the darkness,fight in the darkness,fight in the darkness,,,,,,http://logeion.uchicago.edu/index.html#σκοτομαχέω
ΣΚΟΤΟΜΗΔΗΣ,σκοτομήδης,,σκοτομήδης,"of dark counsel, wily","of dark counsel, wily","of dark counsel, wily",,,,,,http://logeion.uchicago.edu/index.html#σκοτομήδης
ΣΚΟΤΟΜΗΝΗ,σκοτομήνη,,σκοτομήνη,a moonless night.,a moonless night.,a moonless night.,,,,,,http://logeion.uchicago.edu/index.html#σκοτομήνη
ΣΚΟΤΟΜΗΝΙΑ,σκοτομηνία,,σκοτομηνία,dark and moonless,dark and moonless,dark and moonless,,,,,,http://logeion.uchicago.edu/index.html#σκοτομηνία
ΣΚΟΤΟΜΗΝΙΟΣ,σκοτομήνιος,,σκοτομήνιος,dark and moonless,dark and moonless,dark and moonless,,,,,,http://logeion.uchicago.edu/index.html#σκοτομήνιος
ΣΚΟΤΟΠΟΙΟΣ,σκοτοποιός,,σκοτοποιός,making darkness,making darkness,making darkness,,,,,,http://logeion.uchicago.edu/index.html#σκοτοποιός
ΣΚΟΤΟΣ,σκότος,,σκότος –ου ὁ/–ους  τό,"darkness, gloom","darkness, gloom","darkness, gloom","2,3",,,0,Noun,http://logeion.uchicago.edu/index.html#σκότος
ΣΚΟΤΟΥΣΣΑΙΟΣ,Σκοτουσσαῖος,,Σκοτουσσαῖος,inhabitant of Scotussa,inhabitant of Scotussa,inhabitant of Scotussa,,,,,,http://logeion.uchicago.edu/index.html#Σκοτουσσαῖος
ΣΚΟΤΟΦΕΓΓΗΣ,σκοτοφεγγής,,σκοτοφεγγής,darkly glimmering,darkly glimmering,darkly glimmering,,,,,,http://logeion.uchicago.edu/index.html#σκοτοφεγγής
ΣΚΟΤΟΦΡΩΝ,σκοτόφρων,,σκοτόφρων,dark-minded,dark-minded,dark-minded,,,,,,http://logeion.uchicago.edu/index.html#σκοτόφρων
ΣΚΟΤΟΩ,σκοτόω,,σκοτόω ––– ––– ––– ἐσκότωμαι ἐσκοτώθην,"to make dark, to blind","to make dark, to blind","to make dark, to blind",0,,,0,Verb,http://logeion.uchicago.edu/index.html#σκοτόω
ΣΚΟΤΩΔΗΣ,σκοτώδης,,σκοτώδης,dark,dark,dark,,,,,,http://logeion.uchicago.edu/index.html#σκοτώδης
ΣΚΟΤΩΔΙΑ,σκοτωδία,,σκοτωδία,darkness,darkness,darkness,,,,,,http://logeion.uchicago.edu/index.html#σκοτωδία
ΣΚΟΤΩΜΑ,σκότωμα,,σκότωμα,"dizziness, vertigo","dizziness, vertigo","dizziness, vertigo",,,,,,http://logeion.uchicago.edu/index.html#σκότωμα
ΣΚΟΤΩΜΑΤΙΚΟΣ,σκοτωματικός,,σκοτωματικός,causing dizziness,causing dizziness,causing dizziness,,,,,,http://logeion.uchicago.edu/index.html#σκοτωματικός
ΣΚΟΤΩΣΙΣ,σκότωσις,,σκότωσις,"darkening, eclipse","darkening, eclipse","darkening, eclipse",,,,,,http://logeion.uchicago.edu/index.html#σκότωσις
ΣΚΟΥΤΑ,σκοῦτα,,σκοῦτα,scutum,scutum,scutum,,,,,,http://logeion.uchicago.edu/index.html#σκοῦτα
ΣΚΟΥΤΑΡΙΟΣ,σκουτάριος,,σκουτάριος,scutarius,scutarius,scutarius,,,,,,http://logeion.uchicago.edu/index.html#σκουτάριος
ΣΚΟΥΤΕΛΛΙΟΝ,σκουτέλλιον,,σκουτέλλιον,"scutella, dish","scutella, dish","scutella, dish",,,,,,http://logeion.uchicago.edu/index.html#σκουτέλλιον
ΣΚΟΥΤΛΑ,σκούτλα,,σκούτλα,lozenge,lozenge,lozenge,,,,,,http://logeion.uchicago.edu/index.html#σκούτλα
ΣΚΟΥΤΛΑΡΙΟΣ,σκουτλάριος,,σκουτλάριος,maker of scutulae for chequer-work,maker of scutulae for chequer-work,maker of scutulae for chequer-work,,,,,,http://logeion.uchicago.edu/index.html#σκουτλάριος
ΣΚΟΥΤΛΟΩ,σκουτλόω,,σκουτλόω,decorate with mosaics,decorate with mosaics,decorate with mosaics,,,,,,http://logeion.uchicago.edu/index.html#σκουτλόω
ΣΚΟΥΤΛΩΣΙΣ,σκούτλωσις,,σκούτλωσις,chequered work,chequered work,chequered work,,,,,,http://logeion.uchicago.edu/index.html#σκούτλωσις
ΣΚΟΥΤΟΥΛΑΤΟΣ,σκουτουλᾶτος,,σκουτουλᾶτος,"scutulatus, chequered","scutulatus, chequered","scutulatus, chequered",,,,,,http://logeion.uchicago.edu/index.html#σκουτουλᾶτος
ΣΚΡΙΝΙΑΡΙΟΣ,σκρινιάριος,,σκρινιάριος,secretary,secretary,secretary,,,,,,http://logeion.uchicago.edu/index.html#σκρινιάριος
ΣΚΡΙΝΙΟΝ,σκρίνιον,,σκρίνιον,"scrinium, dossier","scrinium, dossier","scrinium, dossier",,,,,,http://logeion.uchicago.edu/index.html#σκρίνιον
ΣΚΥΒΑΛΙΖΩ,σκυβαλίζω,,σκυβαλίζω,"look on as dung, reject contemptuously","look on as dung, reject contemptuously","look on as dung, reject contemptuously",,,,,,http://logeion.uchicago.edu/index.html#σκυβαλίζω
ΣΚΥΒΑΛΙΚΟΣ,σκυβαλικός,,σκυβαλικός,"dirty, mean","dirty, mean","dirty, mean",,,,,,http://logeion.uchicago.edu/index.html#σκυβαλικός
ΣΚΥΒΑΛΙΣΜΟΣ,σκυβαλισμός,,σκυβαλισμός,contemptuous rejection,contemptuous rejection,contemptuous rejection,,,,,,http://logeion.uchicago.edu/index.html#σκυβαλισμός
ΣΚΥΒΑΛΟΝ,σκύβαλον,,σκύβαλον,"dung, filth, refuse","dung, filth, refuse","dung, filth, refuse",,,,,,http://logeion.uchicago.edu/index.html#σκύβαλον
ΣΚΥΒΑΛΩΔΗΣ,σκυβαλώδης,,σκυβαλώδης,refuse-like,refuse-like,refuse-like,,,,,,http://logeion.uchicago.edu/index.html#σκυβαλώδης
ΣΚΥΒΕΛΙΤΗΣ,Σκυβελίτης,,Σκυβελίτης,from,from,from,,,,,,http://logeion.uchicago.edu/index.html#Σκυβελίτης
ΣΚΥΒΛΙΖΩ,σκυβλίζω,,σκυβλίζω,"defile, desecrate","defile, desecrate","defile, desecrate",,,,,,http://logeion.uchicago.edu/index.html#σκυβλίζω
ΣΚΥΔΜΑΙΝΩ,σκυδμαίνω,,σκυδμαίνω,to be angry,to be angry,to be angry,,,,,,http://logeion.uchicago.edu/index.html#σκυδμαίνω
ΣΚΥΖΑ,σκύζα,,σκύζα,lust,lust,lust,,,,,,http://logeion.uchicago.edu/index.html#σκύζα
ΣΚΥΖΑΩ,σκυζάω,,σκυζάω,to be in heat,to be in heat,to be in heat,,,,,,http://logeion.uchicago.edu/index.html#σκυζάω
ΣΚΥΖΗΣΙΣ,σκύζησις,,σκύζησις,breeding season,breeding season,breeding season,,,,,,http://logeion.uchicago.edu/index.html#σκύζησις
ΣΚΥΖΟΜΑΙ,σκύζομαι,,σκύζομαι,to be angry,to be angry,to be angry,,,,,,http://logeion.uchicago.edu/index.html#σκύζομαι
ΣΚΥΘΑΡΙΟΝ,Σκυθάριον,,Σκυθάριον,Scythian wood,Scythian wood,Scythian wood,,,,,,http://logeion.uchicago.edu/index.html#Σκυθάριον
ΣΚΥΘΑΣ,Σκύθας,,Σκύθας,a Scythian,a Scythian,a Scythian,,,,,,http://logeion.uchicago.edu/index.html#Σκύθας
ΣΚΥΘΙΖΩ,Σκυθίζω,,Σκυθίζω,to behave like a Scythian,to behave like a Scythian,to behave like a Scythian,,,,,,http://logeion.uchicago.edu/index.html#Σκυθίζω
ΣΚΥΘΙΚΟΣ,Σκυθικός,,Σκυθικός –ή –όν,Scythian,Scythian,Scythian,,,,,,http://logeion.uchicago.edu/index.html#Σκυθικός
ΣΚΥΘΙΣΜΟΣ,Σκυθισμός,,Σκυθισμός,shaving of the head,shaving of the head,shaving of the head,,,,,,http://logeion.uchicago.edu/index.html#Σκυθισμός
ΣΚΥΘΙΣΤΙ,Σκυθιστί,,Σκυθιστί,in the Scythian tongue,in the Scythian tongue,in the Scythian tongue,,,,,,http://logeion.uchicago.edu/index.html#Σκυθιστί
